OTU 1	OTU 2	corr	pval
HQ77073511448	DQ79571311384	0.279712084848	0.0
HQ77073511448	HQ81515111445	0.315185471403	0.0
FJ36764711360	FJ36764911360	0.26040307298	0.0
FJ36764711360	GQ87171911509	0.255086856208	0.0
FJ36764711360	DQ05738511392	0.250959816075	0.0
FJ36764711360	FJ36829211361	0.374121340396	0.0
FJ36764711360	AB61613411495	0.333371273039	0.0
FJ36764711360	DQ05737011396	0.270471919672	0.0
FJ36764711360	DI24818111263	0.283569986274	0.0
FJ36764711360	HQ77291711452	-0.266554869889	0.0
AF37620211419	DQ45615511438	0.296519100705	0.0
AF37620211419	DQ45616611450	0.270420960678	0.0
AF37620211419	GQ17549111448	0.321904663633	0.0
AF37620211419	DQ45586211430	0.282785515943	0.0
KJ16020011416	JN68197811422	0.431526380225	0.0
KJ16020011416	KT97050611447	0.333498166838	0.0
KJ16020011416	AB96934011560	-0.271054367023	0.0
HK55573211481	DQ05737011396	0.258488753088	0.0
HK55573211481	DQ45634211453	-0.25924952737	0.0
HK55573211481	FJ95188911475	-0.28065016233	0.0
DQ05745611454	JN68197811422	0.320727830278	0.0
DQ05745611454	DQ39466711517	-0.26899866577	0.0
DQ05745611454	LDED0100003130774644	0.337854713101	0.0
DQ05745611454	JQ24810811597	-0.290193979644	0.0
DQ05745611454	DQ79841511386	0.260273204416	0.0
EU77902211375	DQ45618011437	0.342911612122	0.0
EU77902211375	JN68197811422	-0.250310527725	0.0
EU77902211375	JQ24810811597	0.425453479776	0.0
EU77902211375	AF37622111337	0.337127673999	0.0
EU77902211375	DQ45582411440	0.291394105549	0.0
DQ45596811443	DI24818111263	-0.294610197479	0.0
DQ45596811443	AY97565611358	0.343127483013	0.0
DQ45596811443	HQ77291711452	0.27384262691	0.0
DQ67354511497	EU00985511492	0.264099775209	0.0
DQ67354511497	DQ05738511392	0.321834841702	0.0
DQ67354511497	AF37620911416	0.261061571696	0.0
DQ67354511497	AF37622411330	0.306558785734	0.0
HM21887211571	HQ78298711439	-0.279016177789	0.0
HM21887211571	JN68197811422	-0.293765761953	0.0
HM21887211571	KT97050611447	-0.268197083268	0.0
HM21887211571	AB96934011560	0.641829657608	0.0
HM21887211571	AM18310111437	0.300930024271	0.0
HM21887211571	FN66739211495	0.527848060676	0.0
HM21887211571	JQ80567011467	0.365189972215	0.0
HM21887211571	HV54733711336	0.295973670817	0.0
HM21887211571	EF09754011416	0.402527979059	0.0
HM21887211571	HM21883611609	0.253611365778	0.0
HM21887211571	GQ23143611471	0.422932784893	0.0
HQ78298711439	JN68197811422	0.281380515862	0.0
HQ78298711439	AB96934011560	-0.295456477726	0.0
HQ78298711439	AF37621511335	0.268997484281	0.0
HQ78298711439	GQ86425211491	0.323847407954	0.0
HQ78298711439	AF37620911416	0.266513357472	0.0
EU00985511492	DQ45618011437	0.275087280621	0.0
EU00985511492	DQ05738511392	0.265613507444	0.0
EU00985511492	AF37621511335	0.25133238948	0.0
EU00985511492	AM27740411521	0.345076852388	0.0
EU00985511492	AB61613411495	0.283733054785	0.0
EU00985511492	JQ24810811597	0.35446859923	0.0
EU00985511492	EU77806011374	-0.258988855582	0.0
DQ79373911403	DQ05739711398	0.303245877338	0.0
DQ79373911403	DQ45615511438	0.255526820387	0.0
FCNA0100011711283	DQ05739711398	0.270524269176	0.0
FCNA0100011711283	DQ05738511392	0.297965571025	0.0
FCNA0100011711283	AF37621511335	0.325907376868	0.0
FCNA0100011711283	DI24818111263	0.272258858795	0.0
FCNA0100011711283	GQ86425211491	0.362261381044	0.0
FCNA0100011711283	DQ05742111460	0.250261082119	0.0
FCNA0100011711283	AF37620111336	0.323972895229	0.0
FCNA0100011711283	AF37620911416	0.291610356187	0.0
AB50636411521	DQ45615511438	0.338323048871	0.0
AB50636411521	AF37620111336	0.268382926644	0.0
AB50636411521	AF37620911416	0.274618454732	0.0
AB50636411521	FJ95185511475	0.400594541295	0.0
FJ36764911360	DQ45615511438	0.385900764623	0.0
FJ36764911360	GQ87171911509	0.352184015899	0.0
FJ36764911360	DQ05738511392	0.301888542527	0.0
FJ36764911360	FJ36829211361	0.289580476155	0.0
FJ36764911360	AB61613411495	0.266849968993	0.0
FJ36764911360	GQ49114911367	0.25588397662	0.0
FJ36764911360	EU77252811373	0.309849890852	0.0
FJ36764911360	GQ86425211491	0.356390281677	0.0
FJ36764911360	AF37620111336	0.299829167735	0.0
FJ36764911360	AF37620911416	0.325384827067	0.0
FJ36764911360	AF37622411330	0.261305329931	0.0
HM12424411487	EU47473211405	0.363070329106	0.0
HM12424411487	FJ95188911475	0.29357826723	0.0
HM12424411487	GQ17541411431	0.446911725596	0.0
HM21885811548	AB96934011560	0.251221409647	0.0
GQ44835111396	JN17315311514	0.261861174249	0.0
GQ44835111396	KC81283111454	0.273092966033	0.0
GQ44835111396	HQ77291711452	-0.354078764143	0.0
GQ44835111396	GQ44920911355	0.278805042044	0.0
DQ45618011437	AF37621511335	0.298441912749	0.0
DQ45618011437	DQ05747611531	0.311163068779	0.0
DQ45618011437	JQ24810811597	0.426919885411	0.0
DQ45618011437	AF37620111336	0.296674130387	0.0
DQ45618011437	DQ45582411440	0.365339364301	0.0
HM82390211385	JQ04641211471	0.335614867279	0.0
HM82390211385	FN66739211495	0.354923222467	0.0
HM82390211385	JQ80567011467	0.356564014879	0.0
HM82390211385	HV54733711336	0.422998864199	0.0
GQ17539111436	GQ17549111448	0.259803331587	0.0
DQ79419311383	DQ45615511438	0.312341892322	0.0
DQ79419311383	GQ17538811442	0.368942171962	0.0
JN68197811422	JN98185611446	0.270050057229	0.0
JN68197811422	KT97050611447	0.456881932665	0.0
JN68197811422	AB96934011560	-0.450398797917	0.0
JN68197811422	DQ45615511438	0.297454707734	0.0
JN68197811422	LDED0100003130774644	0.468361627416	0.0
JN68197811422	EF09754011416	-0.266486823854	0.0
JN68197811422	AF37620911416	0.306649235964	0.0
GQ33872711397	GQ13277311361	0.324511240646	0.0
JN98185611446	KT97050611447	0.304299311001	0.0
HQ71657611480	JN68061511455	0.298034212352	0.0
KC56112211512	AB96934011560	0.346308984345	0.0
KC56112211512	DQ45615511438	-0.276439746773	0.0
KC56112211512	FN66739211495	0.27315332035	0.0
KC56112211512	GQ17549111448	-0.260731695213	0.0
KC56112211512	EF09754011416	0.336426883991	0.0
KC56112211512	KC01742511487	0.252593518583	0.0
KC56112211512	GQ23143611471	0.261489321808	0.0
JN17315311514	LDED0100003130774644	0.286804785252	0.0
JN17315311514	JF92033811385	0.415968709356	0.0
JN17315311514	GQ13277311361	0.307070086173	0.0
JN17315311514	AY97565611358	0.334393279825	0.0
JN17315311514	EU35871911513	0.251526909998	0.0
JN17315311514	HQ77832611469	0.452641871633	0.0
JN17315311514	AB50618811515	0.282556533704	0.0
DQ39466711517	DQ45634211453	0.341928727707	0.0
DQ05739711398	DQ45615511438	0.259852405798	0.0
DQ05739711398	DQ05738511392	0.253103289301	0.0
DQ05739711398	AF37621511335	0.286510271493	0.0
DQ05739711398	DQ05738311395	0.320094402548	0.0
DQ05739711398	GQ86425211491	0.297371660494	0.0
DQ05739711398	DQ05742111460	0.274976320874	0.0
DQ05739711398	AF37620111336	0.321047926453	0.0
DQ05739711398	AF37620911416	0.331521310019	0.0
DQ79402011385	DI24818111263	0.376295646084	0.0
GQ87172211492	DQ05738811392	-0.28978594741	0.0
GQ87172211492	FJ95188911475	0.316822041483	0.0
FJ95185211506	DQ45619711490	0.306569411138	0.0
FJ95185211506	GQ44839811370	0.330328257979	0.0
FJ95185211506	AY97565611358	0.298171858612	0.0
FJ95185211506	FJ95186611493	0.291547399797	0.0
FJ95185211506	FJ95185711509	0.357813411851	0.0
FJ95185211506	FJ95188911475	0.526332930556	0.0
FJ95185211506	HM18498311495	0.271117691919	0.0
FJ95185211506	AF37182211427	0.26197421407	0.0
FJ95185211506	GQ35826111382	0.365126403881	0.0
KT97050611447	AB96934011560	-0.26097698888	0.0
KT97050611447	LDED0100003130774644	0.270002076599	0.0
AB96934011560	DQ45615511438	-0.376578304469	0.0
AB96934011560	LDED0100003130774644	-0.308870396153	0.0
AB96934011560	GQ13874411351	0.265607040962	0.0
AB96934011560	FN66739211495	0.477383341411	0.0
AB96934011560	JQ80567011467	0.31859864749	0.0
AB96934011560	GQ17549111448	-0.323772069795	0.0
AB96934011560	EF09754011416	0.51034961407	0.0
AB96934011560	DQ45615311554	-0.276807965203	0.0
AB96934011560	DQ79841511386	-0.25325803764	0.0
AB96934011560	AF37620911416	-0.295006429445	0.0
AB96934011560	HM21883611609	0.337699498549	0.0
AB96934011560	GQ23143611471	0.372203729362	0.0
DQ45619711490	GQ17549111448	0.256280487074	0.0
DQ45619711490	HQ77291711452	0.397079113966	0.0
DQ45619711490	DQ79349511378	0.312520815778	0.0
DQ45619711490	FJ95188911475	0.266313179309	0.0
KC81283111454	HM12427411490	0.44979783079	0.0
KC81283111454	DQ05737011396	0.297860604104	0.0
KC81283111454	CDZQ0105168138205334	0.287762366435	0.0
KC81283111454	HQ77291711452	-0.404700133215	0.0
KC81283111454	GQ44920911355	0.370256428641	0.0
KC81283111454	DQ45582811453	0.331725651711	0.0
GQ44839811370	JX09541911375	0.295228292142	0.0
GQ44839811370	FJ95186611493	0.440741990436	0.0
GQ44839811370	FJ95185711509	0.517204434909	0.0
GQ44839811370	GQ35826111382	0.30851349911	0.0
DQ45615511438	GQ87171911509	0.284301324154	0.0
DQ45615511438	DQ05738511392	0.379460284481	0.0
DQ45615511438	AF37621511335	0.546501718045	0.0
DQ45615511438	DQ05738811392	0.427456599212	0.0
DQ45615511438	DQ05738311395	0.286225223247	0.0
DQ45615511438	GQ17549111448	0.591166346311	0.0
DQ45615511438	EF09754011416	-0.318791630994	0.0
DQ45615511438	DQ45615311554	0.505486080128	0.0
DQ45615511438	GQ86425211491	0.463485413047	0.0
DQ45615511438	JQ24810811597	0.373655390115	0.0
DQ45615511438	DQ79841511386	0.25045399038	0.0
DQ45615511438	AF37620111336	0.625768864509	0.0
DQ45615511438	AF37620911416	0.76522184709	0.0
DQ45615511438	DQ45582411440	0.385708603587	0.0
DQ45615511438	AF37622411330	0.406658905637	0.0
LDED0100003130774644	GQ13277311361	0.404456741325	0.0
GQ87171911509	DQ05738511392	0.253740575189	0.0
GQ87171911509	GQ86425211491	0.325907693212	0.0
GQ87171911509	JQ24810811597	0.25002868238	0.0
GQ87171911509	AF37620111336	0.256464366327	0.0
GQ87171911509	AF37620911416	0.2875451552	0.0
GQ87171911509	AF37622411330	0.270825229599	0.0
DQ79950811380	AM27547811447	0.262144322079	0.0
DQ79950811380	FJ95186611493	-0.285875021341	0.0
DQ05738511392	AF37621511335	0.417074338658	0.0
DQ05738511392	DQ05738811392	0.468237100987	0.0
DQ05738511392	FJ36829211361	0.307506989542	0.0
DQ05738511392	AB61613411495	0.471468555393	0.0
DQ05738511392	DQ05737011396	0.263774867803	0.0
DQ05738511392	DQ79379411407	-0.261884497353	0.0
DQ05738511392	DI24818111263	0.261477119957	0.0
DQ05738511392	GQ86425211491	0.478073083951	0.0
DQ05738511392	JQ24810811597	0.309897811206	0.0
DQ05738511392	DQ05742111460	0.317894852348	0.0
DQ05738511392	AF37620111336	0.445284277495	0.0
DQ05738511392	AF37620911416	0.377440762546	0.0
DQ05738511392	DQ45582411440	0.332112184604	0.0
DQ05738511392	AF37622411330	0.326877449717	0.0
AF37621511335	DQ05738811392	0.30415760472	0.0
AF37621511335	FN66739211495	-0.283612493564	0.0
AF37621511335	JQ80567011467	-0.273000380148	0.0
AF37621511335	GQ17549111448	0.301771203387	0.0
AF37621511335	EF09754011416	-0.25378923105	0.0
AF37621511335	DQ45615311554	0.318399650801	0.0
AF37621511335	DQ79379411407	-0.321984977686	0.0
AF37621511335	GQ86425211491	0.434545963695	0.0
AF37621511335	JQ24810811597	0.542683837639	0.0
AF37621511335	DQ05742111460	0.252524069749	0.0
AF37621511335	AF37620111336	0.636426371984	0.0
AF37621511335	AF37620911416	0.519396172621	0.0
AF37621511335	FJ95185711509	-0.28723712426	0.0
AF37621511335	DQ45582411440	0.350592499929	0.0
AF37621511335	AF37622411330	0.333532985465	0.0
AM18310111437	FN66739211495	0.327820969017	0.0
EU47473211405	GQ17541411431	0.329744157861	0.0
HM12427411490	HQ77291711452	-0.256883081406	0.0
HM12427411490	DQ45582811453	0.297423568091	0.0
JQ24809311509	DQ45646011452	0.274689346108	0.0
DQ32733511354	AB61613411495	0.267534612077	0.0
GQ13874411351	DI24818111263	0.253925193112	0.0
GQ13874411351	GQ23143611471	0.444653105095	0.0
GQ13874411351	GQ44825311400	0.307090031978	0.0
DQ05738811392	FN66739211495	-0.274530426388	0.0
DQ05738811392	AB61613411495	0.35841715048	0.0
DQ05738811392	DQ45615311554	0.268170883146	0.0
DQ05738811392	DQ79379411407	-0.295652927565	0.0
DQ05738811392	GQ86425211491	0.382905128867	0.0
DQ05738811392	AF37620111336	0.393154530911	0.0
DQ05738811392	AF37620911416	0.378711500317	0.0
DQ05738811392	AF37622411330	0.319080882511	0.0
JQ04641211471	FN66739211495	0.504252163234	0.0
JQ04641211471	JQ80567011467	0.524192709174	0.0
JQ04641211471	HV54733711336	0.575323714881	0.0
JQ04641211471	HM21883711524	0.417964321749	0.0
JQ04641211471	GQ23143611471	0.334524432822	0.0
JQ04641211471	FJ55793511397	0.256934426765	0.0
DQ45646011452	DQ45585311451	0.259810003141	0.0
FN66739211495	JQ80567011467	0.744926468131	0.0
FN66739211495	HV54733711336	0.765868272841	0.0
FN66739211495	EF09754011416	0.385598450162	0.0
FN66739211495	HM21883711524	0.303573820862	0.0
FN66739211495	GQ86425211491	-0.33387460769	0.0
FN66739211495	HM21883611609	0.388986385363	0.0
FN66739211495	GQ23143611471	0.531925412541	0.0
FN66739211495	FJ55793511397	0.258791234559	0.0
JQ80567011467	HV54733711336	0.695971082175	0.0
JQ80567011467	EF09754011416	0.329935801403	0.0
JQ80567011467	HM21883711524	0.338741086662	0.0
JQ80567011467	GQ86425211491	-0.297395641064	0.0
JQ80567011467	HM21883611609	0.261246134704	0.0
JQ80567011467	GQ23143611471	0.416418155316	0.0
JQ80567011467	FJ55793511397	0.281309136356	0.0
DQ05738311395	AF37620111336	0.255323358944	0.0
DQ05738311395	AF37620911416	0.332609643076	0.0
GQ17538811442	DQ79841511386	0.32673423837	0.0
GQ17538811442	AF37620911416	0.320432991272	0.0
EU45515411423	GQ44825311400	0.454147296656	0.0
JF92033811385	HQ77832611469	0.250980193611	0.0
HW06643611539	HQ77291711452	0.291099499821	0.0
HV54733711336	HM21883711524	0.365371832503	0.0
HV54733711336	HM21883611609	0.313219647717	0.0
HV54733711336	GQ23143611471	0.435035414469	0.0
HV54733711336	FJ55793511397	0.262259703108	0.0
FJ36829211361	AB61613411495	0.287872281932	0.0
FJ36829211361	AF37620111336	0.26606075534	0.0
GQ17549111448	EF09754011416	-0.289697535648	0.0
GQ17549111448	DQ45615311554	0.330307672082	0.0
GQ17549111448	DQ79987511393	-0.276361871807	0.0
GQ17549111448	DQ05747611531	0.463334120628	0.0
GQ17549111448	AF37173911444	0.268952057628	0.0
GQ17549111448	AM27547811447	0.266505905357	0.0
GQ17549111448	FJ95186611493	-0.296989372976	0.0
GQ17549111448	EU77806011374	-0.298743221753	0.0
GQ17549111448	AF37620911416	0.314540589646	0.0
GQ17549111448	FJ95188911475	0.295271662001	0.0
AB61613411495	DQ05737011396	0.266335960138	0.0
AB61613411495	DI24818111263	0.378175896915	0.0
AB61613411495	DQ05742111460	0.259555457175	0.0
AB61613411495	FJ95188911475	-0.336626440958	0.0
AB61613411495	LARG0100002511402	-0.306198044376	0.0
GQ49114911367	GQ87171411480	0.25326376098	0.0
GQ87171411480	DQ05737011396	0.253674468704	0.0
GQ87171411480	DI24818111263	0.294452302013	0.0
JN68061511455	AF37620111336	-0.270981271247	0.0
DQ05737011396	DI24818111263	0.298494537919	0.0
DQ05737011396	FJ95188911475	-0.291619874585	0.0
DQ05737011396	HQ78076411419	-0.2969120306	0.0
EF09754011416	DQ45615311554	-0.258188945544	0.0
EF09754011416	DQ79841511386	-0.253854372129	0.0
DQ79423711375	GQ35826111382	0.26743077716	0.0
DQ45615311554	FJ95186611493	-0.256715966393	0.0
DQ45615311554	AF37620111336	0.340648141698	0.0
DQ45615311554	AF37620911416	0.34274909096	0.0
DQ79987511393	CDZQ0105168138205334	0.291740746898	0.0
DQ79987511393	AY85844311509	0.297272408855	0.0
DQ79379411407	JQ24810811597	-0.276922781611	0.0
DQ79379411407	DQ80034311393	-0.251646448874	0.0
DQ79379411407	AF37620111336	-0.259509977568	0.0
DQ79379411407	FJ95188911475	0.287194074782	0.0
DQ80021611387	HQ74654411445	0.300082115815	0.0
EU77252811373	AF37622411330	0.275945431682	0.0
KF84287811374	FJ95186611493	0.344691104902	0.0
KF84287811374	EU77806011374	0.359045871836	0.0
KF84287811374	FJ95185711509	0.285346794989	0.0
KF84287811374	GQ35826111382	0.275808232483	0.0
DQ05747611531	FJ95188911475	0.283055466122	0.0
DQ45591811453	AY97565611358	0.286239345068	0.0
DQ45591811453	AB50618811515	0.264625872886	0.0
DQ45591811453	FJ95188911475	0.316951696577	0.0
DI24818111263	AY97565611358	-0.253314549814	0.0
DI24818111263	HQ77291711452	-0.335206941927	0.0
DI24818111263	DQ79349511378	-0.260188784004	0.0
DI24818111263	DQ79841511386	0.299496123195	0.0
DI24818111263	DQ45634211453	-0.254367804098	0.0
AY97565611358	AB50618811515	0.42417126511	0.0
AY97565611358	FJ95188911475	0.394967243064	0.0
AY97565611358	AF37182211427	0.311733366179	0.0
AY97565611358	GQ44825311400	-0.264593322244	0.0
GQ86425211491	JQ24810811597	0.336425661078	0.0
GQ86425211491	DQ05742111460	0.401395649626	0.0
GQ86425211491	AF37620111336	0.505068491198	0.0
GQ86425211491	DQ45589311613	0.263668645054	0.0
GQ86425211491	AF37620911416	0.396257005306	0.0
GQ86425211491	DQ45582411440	0.261197050197	0.0
GQ86425211491	AF37622411330	0.3477662794	0.0
HQ77291711452	GQ44920911355	-0.358891545548	0.0
KF84353711361	KF84359811346	0.256039360636	0.0
KM65053211454	AM27890011492	0.342181121261	0.0
JQ24810811597	DQ05742111460	0.279340303924	0.0
JQ24810811597	AF37622111337	0.441966938243	0.0
JQ24810811597	AF37620111336	0.674902332447	0.0
JQ24810811597	AF37620911416	0.343721991767	0.0
JQ24810811597	DQ45634211453	0.27655142636	0.0
JQ24810811597	DQ45582411440	0.365320822955	0.0
JQ24810811597	AF37622411330	0.350274385444	0.0
HQ76466611433	GQ49122511375	0.383442056526	0.0
DQ05742111460	AF37620111336	0.349382176912	0.0
GQ17973711501	GQ44825311400	0.303816291729	0.0
AM27547811447	DQ79841511386	0.269623655313	0.0
JN61997311406	LARG0100002511402	0.408898899795	0.0
DQ79841511386	FJ95186611493	-0.270308830093	0.0
FJ95186611493	EU77806011374	0.498148498315	0.0
FJ95186611493	FJ95185711509	0.623706087606	0.0
FJ95186611493	GQ44825311400	-0.252584237091	0.0
FJ95186611493	GQ35826111382	0.358495344241	0.0
DQ07145611488	GQ44825311400	-0.271906379353	0.0
EU77806011374	FJ95185711509	0.376766103331	0.0
EU77806011374	GQ35826111382	0.315523352048	0.0
DQ05740211391	FJ95188911475	-0.304064274922	0.0
AF37622111337	AF37620111336	0.294720803662	0.0
AF37622111337	DQ45582411440	0.271263839905	0.0
AF37620111336	AF37620911416	0.622524688224	0.0
AF37620111336	DQ45634211453	0.285564619926	0.0
AF37620111336	DQ45582411440	0.455177092211	0.0
AF37620111336	AF37622411330	0.406132746988	0.0
AF37620911416	AF37622411330	0.362195157027	0.0
FJ95185711509	GQ35826111382	0.423396842513	0.0
AB50618811515	FJ95188911475	0.352923110358	0.0
DQ45634211453	AF37182211427	0.396716288851	0.0
FJ95188911475	GQ35826111382	0.41724622567	0.0
FJ95188911475	LARG0100002511402	0.265894458175	0.0
HM21883611609	GQ23143611471	0.257481496278	0.0
GQ23143611471	GQ44825311400	0.278678186065	0.0
