#OTU ID	SRR2668386	SRR2666966	SRR2666951	SRR2666430	SRR2666998	SRR2666992	SRR2666999	SRR2667424	SRR2666957	SRR2666996	SRR2668685	SRR2666955	SRR2666952	SRR2666949	SRR2667002	SRR2666948	SRR2666944	SRR2666429	SRR2666950	SRR2668394	SRR2666993	SRR2666962	SRR2668385	SRR2666431	SRR2666900	SRR2666954	SRR2666960	SRR2666943	SRR2668706	SRR2668785	SRR2668789	SRR2668681	SRR2668790	SRR2668794	SRR2666995	SRR2666428	SRR2668389	SRR2666989	SRR2666946	SRR2668393	SRR2668388	SRR2668683	SRR2668384	SRR2668686	SRR2667003	SRR2668783	SRR2668788	SRR2668787	SRR2668807	SRR2667186	SRR2667427	SRR2668392	SRR2666953	SRR2668391	SRR2668784	SRR2667423	SRR2667123	SRR2667060	SRR2668792	SRR2666963	SRR2668811	SRR2668782	SRR2668791	SRR2668812	SRR2668682	SRR2666965	SRR2667421	SRR2666945	SRR2667425	SRR2668684	SRR2668813	SRR2668786	SRR2667426	SRR2667422	SRR2667428	SRR2667004	SRR2668383	SRR2668395	SRR2668390	SRR2666959	SRR2668396	SRR2667000	SRR2666991	SRR2668387
AY990823.1.1274	8.0	33.0	142.0	10.0	32.0	12.0	34.0	8.0	26.0	17.0	4.0	23.0	186.0	371.0	14.0	832.0	24.0	6.0	92.0	6.0	10.0	24.0	18.0	23.0	9.0	4.0	22.0	2.0	1.0	4.0	0.0	1.0	0.0	2.0	9.0	25.0	12.0	18.0	15.0	9.0	20.0	0.0	3.0	0.0	2.0	1.0	0.0	2.0	0.0	7.0	2.0	0.0	5.0	13.0	3.0	2.0	1.0	5.0	0.0	34.0	6.0	2.0	0.0	1.0	0.0	5.0	4.0	17.0	1.0	0.0	6.0	2.0	0.0	11.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	3.0	10.0	1.0
AF371740.1.1432	20.0	88.0	74.0	12.0	77.0	19.0	86.0	2.0	24.0	41.0	1.0	19.0	99.0	238.0	9.0	272.0	14.0	3.0	53.0	3.0	33.0	15.0	15.0	27.0	46.0	0.0	5.0	4.0	4.0	19.0	13.0	4.0	2.0	12.0	12.0	106.0	10.0	24.0	3.0	4.0	40.0	5.0	1.0	4.0	7.0	20.0	6.0	10.0	5.0	1.0	1.0	2.0	1.0	22.0	6.0	5.0	2.0	3.0	6.0	39.0	15.0	7.0	2.0	6.0	6.0	34.0	3.0	4.0	0.0	4.0	4.0	12.0	1.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	28.0	1.0
AB969408.1.1533	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	42.0	0.0	0.0	0.0	121.0
JX198636.1.1412	0.0	4.0	0.0	0.0	12.0	10.0	43.0	3.0	0.0	13.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU766900.1.1364	0.0	1.0	1.0	9.0	8.0	11.0	0.0	72.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	8.0	0.0	0.0	7.0	59.0	0.0	4.0	62.0	5.0	19.0	4.0	2.0	0.0	1.0	1.0	5.0	0.0	0.0	7.0	4.0	0.0	2.0	7.0	0.0	0.0	6.0	0.0	0.0	8.0	29.0	69.0	1.0	1.0	3.0	3.0	17.0	17.0	18.0	0.0	3.0	7.0	1.0	0.0	2.0	0.0	7.0	14.0	1.0	4.0	1.0	2.0	0.0	16.0	10.0	1.0	24.0	1.0	4.0	1.0	0.0	1.0	3.0	1.0	0.0
AF371909.1.1439	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	49.0	41.0	0.0	0.0	58.0	0.0	0.0	0.0	12.0	2.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	151.0	85.0	2.0	18.0	0.0	0.0	49.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
EU009763.1.1453	0.0	0.0	0.0	12.0	0.0	0.0	6.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	22.0	0.0	0.0	0.0	5.0	0.0	1.0	52.0	0.0	1.0	1.0	2.0	24.0	0.0	2.0	0.0	5.0	4.0	7.0	0.0	6.0	2.0	0.0	0.0	29.0	0.0	0.0	1.0	9.0	6.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	17.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
GQ491478.1.1372	1.0	0.0	8.0	0.0	0.0	0.0	0.0	13.0	8.0	0.0	0.0	1.0	7.0	19.0	1.0	44.0	1.0	0.0	24.0	2.0	0.0	47.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	7.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	7.0	0.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	13.0	0.0	748.0	2.0	0.0	1.0	6.0	0.0	1.0	1.0	1.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0
GQ014605.1.1316	0.0	0.0	0.0	125.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
HQ681758.1.1457	1.0	2.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	21.0	9.0	3.0	3.0	1.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	6.0	81.0	30.0	22.0	5.0	20.0	0.0	1.0	1.0	0.0	0.0	0.0	100.0	27.0	0.0	19.0	0.0	49.0	39.0	30.0	12.0	0.0	2.0	1.0	0.0	1.0	35.0	1.0	0.0	2.0	26.0	0.0	52.0	17.0	9.0	8.0	10.0	1.0	0.0	0.0	0.0	21.0	20.0	20.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	13.0	0.0	1.0	0.0	34.0
GQ133038.1.1416	13.0	1.0	1.0	0.0	14.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	47.0	0.0	11.0	0.0	0.0	1.0	3.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0
EF602799.1.1495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	25.0	9.0	2.0	4.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	11.0	0.0	6.0	4.0	2.0	10.0	0.0	1.0	0.0	0.0	0.0	12.0	3.0	0.0	0.0	18.0	0.0	11.0	9.0	1.0	37.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AB231071.1.1358	0.0	16.0	0.0	21.0	2.0	0.0	0.0	3.0	0.0	381.0	2.0	47.0	0.0	0.0	0.0	0.0	5.0	55.0	0.0	16.0	7.0	2.0	0.0	0.0	160.0	0.0	79.0	17.0	10.0	68.0	0.0	28.0	0.0	8.0	1.0	97.0	0.0	233.0	18.0	129.0	0.0	21.0	0.0	0.0	0.0	98.0	3.0	80.0	0.0	3.0	5.0	11.0	0.0	28.0	0.0	5.0	1.0	7.0	0.0	140.0	17.0	18.0	101.0	9.0	5.0	191.0	1.0	40.0	1.0	0.0	0.0	86.0	0.0	1.0	7.0	1.0	0.0	3.0	27.0	0.0	2.0	0.0	17.0	0.0
KF842617.1.1434	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	44.0	0.0	11.0	3.0	0.0	1.0	1.0	38.0	26.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	251.0	0.0	0.0	1.0	10.0	1.0	0.0	0.0	1.0	0.0	2.0	14.0	11.0	3.0	0.0	0.0	7.0	0.0	3.0	0.0	216.0	1.0	7.0	32.0	1.0	0.0	0.0	129.0	96.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	1.0	78.0	0.0	1.0	0.0	0.0	0.0	1.0	178.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	0.0	5.0	0.0
GQ492851.1.1369	1.0	3.0	14.0	7.0	1.0	12.0	5.0	8.0	23.0	19.0	15.0	10.0	32.0	18.0	10.0	16.0	10.0	0.0	13.0	0.0	5.0	4.0	1.0	2.0	63.0	1.0	12.0	41.0	13.0	52.0	35.0	15.0	0.0	28.0	41.0	3.0	0.0	0.0	8.0	8.0	2.0	24.0	2.0	10.0	3.0	13.0	27.0	19.0	4.0	8.0	16.0	1.0	13.0	2.0	20.0	2.0	3.0	5.0	14.0	45.0	38.0	14.0	13.0	8.0	5.0	51.0	3.0	4.0	0.0	11.0	15.0	12.0	5.0	4.0	0.0	3.0	0.0	7.0	2.0	3.0	0.0	10.0	2.0	0.0
DQ057394.1.1384	14.0	30.0	33.0	7.0	72.0	9.0	22.0	1.0	27.0	10.0	1.0	20.0	43.0	35.0	9.0	52.0	10.0	5.0	12.0	0.0	7.0	16.0	14.0	10.0	19.0	1.0	10.0	2.0	4.0	11.0	1.0	5.0	2.0	3.0	12.0	6.0	3.0	1.0	0.0	4.0	34.0	11.0	1.0	0.0	3.0	7.0	1.0	5.0	2.0	0.0	0.0	1.0	16.0	5.0	2.0	0.0	0.0	1.0	1.0	8.0	3.0	3.0	1.0	5.0	3.0	17.0	0.0	4.0	0.0	2.0	3.0	3.0	2.0	7.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0
KF843079.1.1396	0.0	0.0	0.0	0.0	70.0	1.0	50.0	5.0	0.0	3.0	1.0	7.0	22.0	25.0	5.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	14.0	0.0	2.0	2.0	0.0	4.0	3.0	3.0	1.0	2.0	2.0	0.0	0.0	6.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	3.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	3.0	5.0	0.0	0.0
KT308731.1.1427	0.0	37.0	1.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	28.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ358337.1.1310	38.0	111.0	42.0	0.0	60.0	5.0	40.0	13.0	47.0	13.0	41.0	9.0	13.0	25.0	3.0	20.0	3.0	0.0	6.0	4.0	60.0	440.0	17.0	2.0	1.0	1.0	164.0	0.0	29.0	127.0	66.0	35.0	7.0	66.0	13.0	2.0	10.0	1.0	0.0	4.0	90.0	57.0	10.0	31.0	16.0	69.0	62.0	42.0	33.0	12.0	10.0	4.0	16.0	6.0	76.0	15.0	6.0	12.0	57.0	34.0	106.0	40.0	22.0	98.0	17.0	130.0	17.0	0.0	0.0	37.0	25.0	38.0	0.0	17.0	4.0	7.0	1.0	2.0	4.0	13.0	2.0	1.0	5.0	1.0
HQ769520.1.1455	1.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0	2.0	0.0	15.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	3.0	60.0	43.0	16.0	5.0	20.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	19.0	0.0	9.0	0.0	26.0	16.0	20.0	4.0	1.0	5.0	0.0	0.0	0.0	24.0	2.0	2.0	1.0	12.0	0.0	51.0	10.0	7.0	6.0	4.0	1.0	1.0	0.0	0.0	14.0	14.0	16.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
FCNA01000117.1.1283	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	7.0	37.0	0.0	1.0	7.0	5.0	8.0	9.0	14.0	0.0	3.0	3.0	3.0	11.0	0.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0	0.0	1.0	0.0	1.0	0.0	10.0	0.0	7.0	0.0	0.0	1.0	15.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	4.0	1.0	0.0
HM814245.1.1366	7.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	18.0	70.0	29.0	24.0	6.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	1.0	18.0	0.0	23.0	31.0	33.0	22.0	0.0	21.0	0.0	0.0	1.0	36.0	1.0	1.0	0.0	30.0	0.0	57.0	11.0	10.0	42.0	10.0	0.0	0.0	0.0	0.0	15.0	22.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0
GQ448253.1.1400	32.0	2.0	5.0	0.0	12.0	33.0	98.0	7.0	1.0	87.0	0.0	5.0	12.0	23.0	12.0	8.0	2.0	1.0	2.0	0.0	25.0	7.0	2.0	0.0	1.0	18.0	4.0	0.0	1.0	18.0	1.0	2.0	1.0	0.0	6.0	1.0	6.0	11.0	13.0	2.0	1.0	6.0	13.0	3.0	17.0	7.0	4.0	1.0	0.0	1.0	66.0	2.0	13.0	4.0	0.0	17.0	2.0	3.0	4.0	25.0	8.0	2.0	0.0	2.0	7.0	31.0	10.0	4.0	5.0	0.0	1.0	2.0	2.0	1.0	2.0	6.0	3.0	0.0	12.0	1.0	1.0	7.0	0.0	0.0
AB626952.1.1498	1.0	11.0	47.0	4.0	16.0	1.0	10.0	3.0	9.0	12.0	2.0	17.0	10.0	65.0	8.0	14.0	1.0	0.0	33.0	1.0	2.0	11.0	4.0	3.0	4.0	2.0	14.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	8.0	4.0	7.0	2.0	2.0	7.0	20.0	4.0	1.0	2.0	3.0	2.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	7.0	2.0	2.0	0.0	2.0	2.0	12.0	1.0	0.0	0.0	0.0	1.0	5.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	2.0	5.0	0.0	0.0	3.0	0.0	0.0	1.0	6.0	2.0
FJTZ01000012.11975.13329	2.0	3.0	76.0	17.0	0.0	1.0	0.0	20.0	1.0	6.0	2.0	1.0	4.0	0.0	10.0	3.0	12.0	4.0	0.0	1.0	4.0	2.0	9.0	13.0	86.0	0.0	1.0	85.0	16.0	33.0	1.0	7.0	1.0	4.0	11.0	16.0	0.0	11.0	12.0	4.0	47.0	9.0	11.0	3.0	0.0	11.0	5.0	2.0	8.0	2.0	46.0	0.0	2.0	5.0	1.0	5.0	2.0	2.0	12.0	3.0	16.0	4.0	7.0	39.0	6.0	7.0	3.0	2.0	10.0	5.0	22.0	5.0	1.0	2.0	13.0	1.0	30.0	3.0	0.0	1.0	1.0	0.0	5.0	0.0
JQ207203.1.1351	3.0	16.0	12.0	1.0	5.0	1.0	47.0	38.0	5.0	4.0	9.0	4.0	5.0	16.0	21.0	9.0	3.0	0.0	5.0	1.0	3.0	2.0	3.0	1.0	2.0	0.0	10.0	0.0	13.0	50.0	15.0	7.0	7.0	30.0	0.0	2.0	0.0	4.0	3.0	2.0	7.0	19.0	6.0	10.0	1.0	49.0	17.0	28.0	20.0	11.0	4.0	0.0	0.0	1.0	24.0	9.0	11.0	5.0	29.0	9.0	65.0	15.0	9.0	37.0	7.0	2.0	11.0	2.0	3.0	15.0	7.0	13.0	7.0	9.0	1.0	23.0	0.0	1.0	3.0	0.0	0.0	4.0	2.0	1.0
DQ793484.1.1391	0.0	6.0	1.0	1.0	5.0	1.0	3.0	20.0	4.0	0.0	0.0	6.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	4.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
GQ871736.1.1483	1.0	1.0	5.0	2.0	4.0	0.0	36.0	0.0	1.0	11.0	0.0	0.0	4.0	5.0	0.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0
EU772321.1.1393	89.0	17.0	42.0	0.0	3.0	0.0	0.0	1.0	1.0	36.0	3.0	0.0	804.0	198.0	0.0	83.0	0.0	0.0	413.0	22.0	0.0	0.0	8.0	0.0	0.0	12.0	22.0	0.0	0.0	4.0	2.0	4.0	0.0	10.0	0.0	0.0	431.0	0.0	0.0	3.0	113.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	5.0	6.0	1.0	1.0	1.0	61.0	1.0	0.0	6.0	4.0	4.0	1.0	3.0	0.0	5.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	5.0	10364.0
GQ133907.1.1390	2.0	6.0	4.0	2.0	0.0	0.0	9.0	4.0	6.0	4.0	1.0	9.0	1.0	2.0	2.0	1.0	3.0	0.0	3.0	1.0	1.0	4.0	2.0	4.0	3.0	1.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	4.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0
HK557011.1.1474	1.0	1.0	1.0	1.0	15.0	0.0	50.0	1.0	2.0	4.0	0.0	4.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
GQ175414.1.1431	1.0	144.0	395.0	0.0	1.0	0.0	0.0	5.0	126.0	5.0	1.0	0.0	237.0	582.0	8.0	852.0	1.0	0.0	396.0	0.0	5.0	205.0	71.0	0.0	0.0	11.0	7.0	0.0	3.0	15.0	2.0	2.0	0.0	1.0	1.0	0.0	275.0	26.0	0.0	50.0	63.0	9.0	11.0	0.0	0.0	2.0	0.0	1.0	7.0	6.0	4.0	11.0	2.0	62.0	1.0	3.0	3.0	7.0	1.0	0.0	3.0	0.0	6.0	2.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	2.0	7.0	47.0	0.0	5.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	1.0
AF316120.1.1261	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	13.0	3.0	14.0	2.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	3.0	2.0	5.0	0.0	2.0	0.0	8.0	4.0	12.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	12.0	6.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	6.0	6.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
KF842163.1.1392	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	13.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	2.0	0.0	3.0	0.0	2.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	4.0	2.0	0.0	2.0	1.0	0.0	0.0
JN459813.1.1448	2.0	28.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	8.0	3.0	0.0	0.0	0.0	0.0	208.0
EU843250.1.1446	0.0	22.0	1.0	0.0	45.0	20.0	22.0	0.0	0.0	19.0	0.0	0.0	8.0	3.0	0.0	3.0	0.0	0.0	2.0	0.0	53.0	2.0	15.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	20.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ175401.1.1429	0.0	70.0	0.0	0.0	9.0	0.0	1.0	4.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	1.0	35.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	34.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ492076.1.1366	7.0	17.0	14.0	0.0	4.0	5.0	0.0	57.0	31.0	4.0	4.0	5.0	10.0	55.0	7.0	237.0	1.0	1.0	54.0	9.0	5.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	7.0	24.0	7.0	2.0	8.0	12.0	1.0	0.0	2.0	6.0	3.0	5.0	14.0	9.0	44.0	6.0	0.0	11.0	9.0	2.0	4.0	11.0	32.0	0.0	193.0	15.0	5.0	10.0	8.0	9.0	14.0	0.0	10.0	0.0	7.0	0.0	2.0	7.0	6.0	2.0	5.0	4.0	7.0	2.0	2.0	12.0	5.0	17.0	2.0	4.0	3.0	0.0	4.0	1.0	0.0	15.0
